"Location","Year","Series","Series Code","Permits"
"AFTON",2003,"Units in 5+ Unit Multi-Family Structures",6.0,0
"AFTON",2004,"Units in 5+ Unit Multi-Family Structures",6.0,5.0
"AFTON",2005,"Units in 5+ Unit Multi-Family Structures",6.0,0
"AFTON",2006,"Units in 5+ Unit Multi-Family Structures",6.0,0
"AFTON",2007,"Units in 5+ Unit Multi-Family Structures",6.0,0
"AFTON",2008,"Units in 5+ Unit Multi-Family Structures",6.0,0
"AFTON",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
"AFTON",2010,"Units in 5+ Unit Multi-Family Structures",6.0,0
"AFTON",2011,"Units in 5+ Unit Multi-Family Structures",6.0,0
"AFTON",2012,"Units in 5+ Unit Multi-Family Structures",6.0,0
"AFTON",2013,"Units in 5+ Unit Multi-Family Structures",6.0,0
"AFTON",2014,"Units in 5+ Unit Multi-Family Structures",6.0,0
"AFTON",2015,"Units in 5+ Unit Multi-Family Structures",6.0,0
"AFTON",2016,"Units in 5+ Unit Multi-Family Structures",6.0,0
"AFTON",2017,"Units in 5+ Unit Multi-Family Structures",6.0,0
"AFTON",2018,"Units in 5+ Unit Multi-Family Structures",6.0,0
"AFTON",2019,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBANY VILLAGE",2000,"Total Units",1.0,1.0
"ALBANY VILLAGE",2001,"Total Units",1.0,0
"ALBANY VILLAGE",2002,"Total Units",1.0,0
"ALBANY VILLAGE",2003,"Total Units",1.0,2.0
"ALBANY VILLAGE",2004,"Total Units",1.0,0
"ALBANY VILLAGE",2005,"Total Units",1.0,0
"ALBANY VILLAGE",2006,"Total Units",1.0,0
"ALBANY VILLAGE",2007,"Total Units",1.0,0
"ALBANY VILLAGE",2008,"Total Units",1.0,0
"ALBANY VILLAGE",2009,"Total Units",1.0,0
"ALBANY VILLAGE",2010,"Total Units",1.0,0
"ALBANY VILLAGE",2011,"Total Units",1.0,0
"ALBANY VILLAGE",2012,"Total Units",1.0,0
"ALBANY VILLAGE",2013,"Total Units",1.0,0
"ALBANY VILLAGE",2014,"Total Units",1.0,0
"ALBANY VILLAGE",2015,"Total Units",1.0,0
"ALBANY VILLAGE",2016,"Total Units",1.0,3.0
"ALBANY VILLAGE",2017,"Total Units",1.0,0
"ALBANY VILLAGE",2018,"Total Units",1.0,1.0
"ALBANY VILLAGE",2019,"Total Units",1.0,0
"ALBANY VILLAGE",2000,"Units in Single-Family Structures",2.0,1.0
"ALBANY VILLAGE",2001,"Units in Single-Family Structures",2.0,0
"ALBANY VILLAGE",2002,"Units in Single-Family Structures",2.0,0
"ALBANY VILLAGE",2003,"Units in Single-Family Structures",2.0,0
"ALBANY VILLAGE",2004,"Units in Single-Family Structures",2.0,0
"ALBANY VILLAGE",2005,"Units in Single-Family Structures",2.0,0
"ALBANY VILLAGE",2006,"Units in Single-Family Structures",2.0,0
"ALBANY VILLAGE",2007,"Units in Single-Family Structures",2.0,0
"ALBANY VILLAGE",2008,"Units in Single-Family Structures",2.0,0
"ALBANY VILLAGE",2009,"Units in Single-Family Structures",2.0,0
"ALBANY VILLAGE",2010,"Units in Single-Family Structures",2.0,0
"ALBANY VILLAGE",2011,"Units in Single-Family Structures",2.0,0
"ALBANY VILLAGE",2012,"Units in Single-Family Structures",2.0,0
"ALBANY VILLAGE",2013,"Units in Single-Family Structures",2.0,0
"ALBANY VILLAGE",2014,"Units in Single-Family Structures",2.0,0
"ALBANY VILLAGE",2015,"Units in Single-Family Structures",2.0,0
"ALBANY VILLAGE",2016,"Units in Single-Family Structures",2.0,3.0
"ALBANY VILLAGE",2017,"Units in Single-Family Structures",2.0,0
"ALBANY VILLAGE",2018,"Units in Single-Family Structures",2.0,1.0
"ALBANY VILLAGE",2019,"Units in Single-Family Structures",2.0,0
"ALBANY VILLAGE",2000,"Units in All Multi-Family Structures",3.0,0
"ALBANY VILLAGE",2001,"Units in All Multi-Family Structures",3.0,0
"ALBANY VILLAGE",2002,"Units in All Multi-Family Structures",3.0,0
"ALBANY VILLAGE",2003,"Units in All Multi-Family Structures",3.0,2.0
"ALBANY VILLAGE",2004,"Units in All Multi-Family Structures",3.0,0
"ALBANY VILLAGE",2005,"Units in All Multi-Family Structures",3.0,0
"ALBANY VILLAGE",2006,"Units in All Multi-Family Structures",3.0,0
"ALBANY VILLAGE",2007,"Units in All Multi-Family Structures",3.0,0
"ALBANY VILLAGE",2008,"Units in All Multi-Family Structures",3.0,0
"ALBANY VILLAGE",2009,"Units in All Multi-Family Structures",3.0,0
"ALBANY VILLAGE",2010,"Units in All Multi-Family Structures",3.0,0
"ALBANY VILLAGE",2011,"Units in All Multi-Family Structures",3.0,0
"ALBANY VILLAGE",2012,"Units in All Multi-Family Structures",3.0,0
"ALBANY VILLAGE",2013,"Units in All Multi-Family Structures",3.0,0
"ALBANY VILLAGE",2014,"Units in All Multi-Family Structures",3.0,0
"ALBANY VILLAGE",2015,"Units in All Multi-Family Structures",3.0,0
"ALBANY VILLAGE",2016,"Units in All Multi-Family Structures",3.0,0
"ALBANY VILLAGE",2017,"Units in All Multi-Family Structures",3.0,0
"ALBANY VILLAGE",2018,"Units in All Multi-Family Structures",3.0,0
"ALBANY VILLAGE",2019,"Units in All Multi-Family Structures",3.0,0
"ALBANY VILLAGE",2000,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBANY VILLAGE",2001,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBANY VILLAGE",2002,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBANY VILLAGE",2003,"Units in 2-unit Multi-Family Structures",4.0,2.0
"ALBANY VILLAGE",2004,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBANY VILLAGE",2005,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBANY VILLAGE",2006,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBANY VILLAGE",2007,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBANY VILLAGE",2008,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBANY VILLAGE",2009,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBANY VILLAGE",2010,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBANY VILLAGE",2011,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBANY VILLAGE",2012,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBANY VILLAGE",2013,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBANY VILLAGE",2014,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBANY VILLAGE",2015,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBANY VILLAGE",2016,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBANY VILLAGE",2017,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBANY VILLAGE",2018,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBANY VILLAGE",2019,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBANY VILLAGE",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBANY VILLAGE",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBANY VILLAGE",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBANY VILLAGE",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBANY VILLAGE",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBANY VILLAGE",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBANY VILLAGE",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBANY VILLAGE",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBANY VILLAGE",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBANY VILLAGE",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBANY VILLAGE",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBANY VILLAGE",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBANY VILLAGE",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBANY VILLAGE",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBANY VILLAGE",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBANY VILLAGE",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBANY VILLAGE",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBANY VILLAGE",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBANY VILLAGE",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBANY VILLAGE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBANY VILLAGE",2000,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBANY VILLAGE",2001,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBANY VILLAGE",2002,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBANY VILLAGE",2003,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBANY VILLAGE",2004,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBANY VILLAGE",2005,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBANY VILLAGE",2006,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBANY VILLAGE",2007,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBANY VILLAGE",2008,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBANY VILLAGE",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBANY VILLAGE",2010,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBANY VILLAGE",2011,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBANY VILLAGE",2012,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBANY VILLAGE",2013,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBANY VILLAGE",2014,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBANY VILLAGE",2015,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBANY VILLAGE",2016,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBANY VILLAGE",2017,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBANY VILLAGE",2018,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBANY VILLAGE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBERTVILLE",2000,"Total Units",1.0,138.0
"ALBERTVILLE",2001,"Total Units",1.0,230.0
"ALBERTVILLE",2002,"Total Units",1.0,221.0
"ALBERTVILLE",2003,"Total Units",1.0,163.0
"ALBERTVILLE",2004,"Total Units",1.0,122.0
"ALBERTVILLE",2005,"Total Units",1.0,134.0
"ALBERTVILLE",2006,"Total Units",1.0,90.0
"ALBERTVILLE",2007,"Total Units",1.0,53.0
"ALBERTVILLE",2008,"Total Units",1.0,43.0
"ALBERTVILLE",2009,"Total Units",1.0,0
"ALBERTVILLE",2010,"Total Units",1.0,3.0
"ALBERTVILLE",2011,"Total Units",1.0,5.0
"ALBERTVILLE",2012,"Total Units",1.0,10.0
"ALBERTVILLE",2013,"Total Units",1.0,18.0
"ALBERTVILLE",2014,"Total Units",1.0,20.0
"ALBERTVILLE",2015,"Total Units",1.0,20.0
"ALBERTVILLE",2016,"Total Units",1.0,16.0
"ALBERTVILLE",2017,"Total Units",1.0,28.0
"ALBERTVILLE",2018,"Total Units",1.0,16.0
"ALBERTVILLE",2019,"Total Units",1.0,19.0
"ALBERTVILLE",2000,"Units in Single-Family Structures",2.0,110.0
"ALBERTVILLE",2001,"Units in Single-Family Structures",2.0,178.0
"ALBERTVILLE",2002,"Units in Single-Family Structures",2.0,181.0
"ALBERTVILLE",2003,"Units in Single-Family Structures",2.0,143.0
"ALBERTVILLE",2004,"Units in Single-Family Structures",2.0,106.0
"ALBERTVILLE",2005,"Units in Single-Family Structures",2.0,134.0
"ALBERTVILLE",2006,"Units in Single-Family Structures",2.0,90.0
"ALBERTVILLE",2007,"Units in Single-Family Structures",2.0,53.0
"ALBERTVILLE",2008,"Units in Single-Family Structures",2.0,43.0
"ALBERTVILLE",2009,"Units in Single-Family Structures",2.0,0
"ALBERTVILLE",2010,"Units in Single-Family Structures",2.0,3.0
"ALBERTVILLE",2011,"Units in Single-Family Structures",2.0,5.0
"ALBERTVILLE",2012,"Units in Single-Family Structures",2.0,10.0
"ALBERTVILLE",2013,"Units in Single-Family Structures",2.0,18.0
"ALBERTVILLE",2014,"Units in Single-Family Structures",2.0,20.0
"ALBERTVILLE",2015,"Units in Single-Family Structures",2.0,20.0
"ALBERTVILLE",2016,"Units in Single-Family Structures",2.0,16.0
"ALBERTVILLE",2017,"Units in Single-Family Structures",2.0,28.0
"ALBERTVILLE",2018,"Units in Single-Family Structures",2.0,16.0
"ALBERTVILLE",2019,"Units in Single-Family Structures",2.0,19.0
"ALBERTVILLE",2000,"Units in All Multi-Family Structures",3.0,28.0
"ALBERTVILLE",2001,"Units in All Multi-Family Structures",3.0,52.0
"ALBERTVILLE",2002,"Units in All Multi-Family Structures",3.0,40.0
"ALBERTVILLE",2003,"Units in All Multi-Family Structures",3.0,20.0
"ALBERTVILLE",2004,"Units in All Multi-Family Structures",3.0,16.0
"ALBERTVILLE",2005,"Units in All Multi-Family Structures",3.0,0
"ALBERTVILLE",2006,"Units in All Multi-Family Structures",3.0,0
"ALBERTVILLE",2007,"Units in All Multi-Family Structures",3.0,0
"ALBERTVILLE",2008,"Units in All Multi-Family Structures",3.0,0
"ALBERTVILLE",2009,"Units in All Multi-Family Structures",3.0,0
"ALBERTVILLE",2010,"Units in All Multi-Family Structures",3.0,0
"ALBERTVILLE",2011,"Units in All Multi-Family Structures",3.0,0
"ALBERTVILLE",2012,"Units in All Multi-Family Structures",3.0,0
"ALBERTVILLE",2013,"Units in All Multi-Family Structures",3.0,0
"ALBERTVILLE",2014,"Units in All Multi-Family Structures",3.0,0
"ALBERTVILLE",2015,"Units in All Multi-Family Structures",3.0,0
"ALBERTVILLE",2016,"Units in All Multi-Family Structures",3.0,0
"ALBERTVILLE",2017,"Units in All Multi-Family Structures",3.0,0
"ALBERTVILLE",2018,"Units in All Multi-Family Structures",3.0,0
"ALBERTVILLE",2019,"Units in All Multi-Family Structures",3.0,0
"ALBERTVILLE",2000,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBERTVILLE",2001,"Units in 2-unit Multi-Family Structures",4.0,8.0
"ALBERTVILLE",2002,"Units in 2-unit Multi-Family Structures",4.0,2.0
"ALBERTVILLE",2003,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBERTVILLE",2004,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBERTVILLE",2005,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBERTVILLE",2006,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBERTVILLE",2007,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBERTVILLE",2008,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBERTVILLE",2009,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBERTVILLE",2010,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBERTVILLE",2011,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBERTVILLE",2012,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBERTVILLE",2013,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBERTVILLE",2014,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBERTVILLE",2015,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBERTVILLE",2016,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBERTVILLE",2017,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBERTVILLE",2018,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBERTVILLE",2019,"Units in 2-unit Multi-Family Structures",4.0,0
"ALBERTVILLE",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0
"ALBERTVILLE",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,28.0
"ALBERTVILLE",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,20.0
"ALBERTVILLE",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,20.0
"ALBERTVILLE",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0
"ALBERTVILLE",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBERTVILLE",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBERTVILLE",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBERTVILLE",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBERTVILLE",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBERTVILLE",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBERTVILLE",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBERTVILLE",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBERTVILLE",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBERTVILLE",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBERTVILLE",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBERTVILLE",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBERTVILLE",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBERTVILLE",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBERTVILLE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"ALBERTVILLE",2000,"Units in 5+ Unit Multi-Family Structures",6.0,20.0
"ALBERTVILLE",2001,"Units in 5+ Unit Multi-Family Structures",6.0,16.0
"ALBERTVILLE",2002,"Units in 5+ Unit Multi-Family Structures",6.0,18.0
"ALBERTVILLE",2003,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBERTVILLE",2004,"Units in 5+ Unit Multi-Family Structures",6.0,5.0
"ALBERTVILLE",2005,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBERTVILLE",2006,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBERTVILLE",2007,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBERTVILLE",2008,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBERTVILLE",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBERTVILLE",2010,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBERTVILLE",2011,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBERTVILLE",2012,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBERTVILLE",2013,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBERTVILLE",2014,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBERTVILLE",2015,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBERTVILLE",2016,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBERTVILLE",2017,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBERTVILLE",2018,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ALBERTVILLE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,0
"ANDOVER",2000,"Total Units",1.0,342.0
"ANDOVER",2001,"Total Units",1.0,285.0
"ANDOVER",2002,"Total Units",1.0,218.0
"ANDOVER",2003,"Total Units",1.0,209.0
"ANDOVER",2004,"Total Units",1.0,251.0
"ANDOVER",2005,"Total Units",1.0,256.0
"ANDOVER",2006,"Total Units",1.0,151.0
"ANDOVER",2007,"Total Units",1.0,91.0
"ANDOVER",2008,"Total Units",1.0,129.0
"ANDOVER",2009,"Total Units",1.0,47.0
"ANDOVER",2010,"Total Units",1.0,71.0
"ANDOVER",2011,"Total Units",1.0,58.0
"ANDOVER",2012,"Total Units",1.0,150.0
"ANDOVER",2013,"Total Units",1.0,98.0
"ANDOVER",2014,"Total Units",1.0,52.0
"ANDOVER",2015,"Total Units",1.0,74.0
"ANDOVER",2016,"Total Units",1.0,103.0
"ANDOVER",2017,"Total Units",1.0,94.0
"ANDOVER",2018,"Total Units",1.0,60.0
"ANDOVER",2019,"Total Units",1.0,116.0
"ANDOVER",2000,"Units in Single-Family Structures",2.0,342.0
"ANDOVER",2001,"Units in Single-Family Structures",2.0,285.0
"ANDOVER",2002,"Units in Single-Family Structures",2.0,218.0
"ANDOVER",2003,"Units in Single-Family Structures",2.0,179.0
"ANDOVER",2004,"Units in Single-Family Structures",2.0,251.0
"ANDOVER",2005,"Units in Single-Family Structures",2.0,226.0
"ANDOVER",2006,"Units in Single-Family Structures",2.0,151.0
"ANDOVER",2007,"Units in Single-Family Structures",2.0,91.0
"ANDOVER",2008,"Units in Single-Family Structures",2.0,129.0
"ANDOVER",2009,"Units in Single-Family Structures",2.0,47.0
"ANDOVER",2010,"Units in Single-Family Structures",2.0,71.0
"ANDOVER",2011,"Units in Single-Family Structures",2.0,58.0
"ANDOVER",2012,"Units in Single-Family Structures",2.0,80.0
"ANDOVER",2013,"Units in Single-Family Structures",2.0,98.0
"ANDOVER",2014,"Units in Single-Family Structures",2.0,52.0
"ANDOVER",2015,"Units in Single-Family Structures",2.0,74.0
"ANDOVER",2016,"Units in Single-Family Structures",2.0,103.0
"ANDOVER",2017,"Units in Single-Family Structures",2.0,94.0
"ANDOVER",2018,"Units in Single-Family Structures",2.0,60.0
"ANDOVER",2019,"Units in Single-Family Structures",2.0,116.0
"ANDOVER",2000,"Units in All Multi-Family Structures",3.0,0
"ANDOVER",2001,"Units in All Multi-Family Structures",3.0,0
"ANDOVER",2002,"Units in All Multi-Family Structures",3.0,0
"ANDOVER",2003,"Units in All Multi-Family Structures",3.0,30.0
"ANDOVER",2004,"Units in All Multi-Family Structures",3.0,0
"ANDOVER",2005,"Units in All Multi-Family Structures",3.0,30.0
"ANDOVER",2006,"Units in All Multi-Family Structures",3.0,0
"ANDOVER",2007,"Units in All Multi-Family Structures",3.0,0
"ANDOVER",2008,"Units in All Multi-Family Structures",3.0,0
"ANDOVER",2009,"Units in All Multi-Family Structures",3.0,0
"ANDOVER",2010,"Units in All Multi-Family Structures",3.0,0
"ANDOVER",2011,"Units in All Multi-Family Structures",3.0,0
"ANDOVER",2012,"Units in All Multi-Family Structures",3.0,70.0
"ANDOVER",2013,"Units in All Multi-Family Structures",3.0,0
"ANDOVER",2014,"Units in All Multi-Family Structures",3.0,0
"ANDOVER",2015,"Units in All Multi-Family Structures",3.0,0
"ANDOVER",2016,"Units in All Multi-Family Structures",3.0,0
"ANDOVER",2017,"Units in All Multi-Family Structures",3.0,0
"ANDOVER",2018,"Units in All Multi-Family Structures",3.0,0
"ANDOVER",2019,"Units in All Multi-Family Structures",3.0,0
"ANDOVER",2000,"Units in 2-unit Multi-Family Structures",4.0,0
"ANDOVER",2001,"Units in 2-unit Multi-Family Structures",4.0,0
